date,value,closed,closed_fixed,warty,hoary,breezy,dapper,edgy,feisty,gutsy,hardy,intrepid,jaunty,karmic,lucid,maverick,natty,oneiric,precise,quantal
2011-05-17,126327,334107,165182,1002,1786,2821,4577,1076,2480,3201,5512,9134,10858,14539,18249,17065,28893,5134,0,0
2011-05-18,126614,334282,165267,1002,1786,2820,4577,1076,2480,3200,5510,9133,10857,14536,18241,17059,28842,5495,0,0
2011-05-19,126611,334569,165361,1002,1786,2820,4576,1076,2480,3196,5502,9126,10848,14506,18209,17031,28727,5726,0,0
2011-05-20,126761,334706,165431,1002,1786,2819,4576,1076,2480,3194,5501,9121,10844,14501,18201,17021,28676,5963,0,0
2011-05-21,126710,335028,165528,1002,1786,2819,4575,1076,2480,3194,5500,9115,10837,14424,18185,17008,28550,6159,0,0
2011-05-22,126769,335130,165562,1002,1786,2819,4575,1076,2480,3193,5500,9115,10834,14423,18183,17001,28495,6287,0,0
2011-05-23,126795,335263,165610,1002,1786,2819,4575,1076,2479,3193,5500,9113,10826,14414,18165,16989,28446,6412,0,0
2011-05-24,126850,335487,165691,1002,1786,2819,4575,1076,2477,3193,5500,9106,10817,14378,18127,16979,28390,6625,0,0
2011-05-25,127173,335639,165775,1002,1786,2819,4575,1075,2477,3192,5499,9104,10814,14374,18118,16973,28351,7014,0,0
2011-05-26,127341,335913,165837,1002,1786,2819,4573,1075,2474,3186,5473,9056,10799,14369,18111,16966,28259,7393,0,0
2011-05-27,127297,336396,166089,1002,1786,2819,4573,1075,2473,3185,5470,9048,10795,14358,18098,16949,28072,7594,0,0
2011-05-28,127352,336616,166160,1002,1786,2819,4573,1075,2473,3185,5468,9047,10793,14354,18042,16935,28037,7763,0,0
2011-05-29,127393,336729,166187,1002,1786,2819,4573,1075,2473,3185,5468,9047,10790,14353,18036,16928,27970,7888,0,0
2011-05-30,127453,336830,166223,1002,1786,2819,4573,1074,2472,3181,5467,9046,10788,14349,18030,16923,27933,8010,0,0
2011-05-31,127544,337085,166321,1002,1786,2819,4573,1074,2472,3181,5467,9043,10787,14343,18024,16907,27826,8240,0,0
2011-06-01,127963,337352,166420,1002,1786,2819,4572,1074,2472,3180,5467,9041,10777,14331,18019,16898,27753,8772,0,0
2011-06-02,128065,337676,166498,1002,1786,2818,4571,1074,2471,3179,5466,9039,10769,14325,17999,16888,27626,9052,0,0
2011-06-03,128109,337897,166551,1002,1786,2818,4571,1074,2471,3179,5465,9039,10766,14323,17984,16873,27499,9259,0,0
2011-06-04,128137,338128,166603,1002,1786,2818,4571,1074,2469,3177,5464,9038,10760,14303,17965,16867,27422,9421,0,0
2011-06-05,128142,338285,166651,1002,1786,2818,4569,1074,2469,3177,5461,9033,10755,14294,17956,16853,27338,9557,0,0
2011-06-06,128185,338393,166684,1002,1786,2818,4569,1074,2469,3177,5461,9033,10753,14291,17952,16841,27295,9664,0,0
2011-06-07,128201,338624,166798,1002,1786,2818,4569,1074,2469,3177,5460,9031,10750,14284,17945,16825,27234,9777,0,0
2011-06-08,128258,338838,166912,1002,1785,2818,4569,1074,2469,3175,5459,9026,10749,14271,17929,16817,27166,9949,0,0
2011-06-09,128349,339031,166983,1002,1785,2818,4568,1074,2469,3175,5458,9024,10747,14266,17923,16805,27123,10112,0,0
2011-06-10,128426,339213,167092,1002,1785,2818,4568,1074,2469,3175,5458,9022,10745,14259,17914,16799,27078,10260,0,0
2011-06-11,128808,339445,167159,1002,1785,2818,4568,1074,2469,3173,5450,9021,10742,14256,17908,16789,27046,10707,0,0
2011-06-12,128860,339568,167199,1002,1785,2818,4568,1072,2468,3172,5450,9019,10740,14252,17906,16784,26981,10843,0,0
2011-06-13,128919,339654,167239,1002,1785,2818,4568,1072,2468,3171,5450,9019,10737,14247,17899,16776,26950,10957,0,0
2011-06-14,129167,339856,167315,1002,1785,2818,4568,1071,2467,3171,5448,9017,10736,14243,17898,16771,26905,11267,0,0
2011-06-15,129189,340098,167474,1002,1785,2818,4567,1070,2465,3171,5445,9014,10729,14240,17893,16757,26858,11375,0,0
2011-06-16,129204,340296,167546,1002,1785,2818,4567,1070,2464,3171,5441,9007,10728,14236,17887,16741,26802,11485,0,0
2011-06-17,129266,340473,167624,1001,1785,2818,4567,1069,2463,3171,5438,9005,10725,14236,17886,16735,26752,11615,0,0
2011-06-18,129314,340652,167727,1001,1785,2818,4567,1069,2463,3171,5432,9002,10723,14232,17876,16729,26708,11738,0,0
2011-06-19,129327,340797,167771,1001,1785,2818,4567,1069,2463,3170,5430,9000,10723,14230,17869,16720,26622,11860,0,0
2011-06-20,129294,340958,167828,1001,1785,2817,4567,1069,2462,3170,5430,8999,10722,14228,17867,16713,26517,11947,0,0
2011-06-21,129420,341204,167907,1001,1785,2817,4567,1069,2462,3168,5427,8999,10722,14227,17863,16709,26430,12174,0,0
2011-06-22,129443,341373,167954,1001,1785,2817,4567,1069,2461,3166,5426,8998,10721,14225,17860,16700,26375,12272,0,0
2011-06-23,129512,341565,168039,1001,1785,2817,4567,1069,2460,3166,5425,8996,10719,14222,17858,16685,26329,12413,0,0
2011-06-24,129557,341740,168125,1001,1785,2817,4567,1069,2460,3165,5423,8996,10719,14220,17847,16671,26270,12547,0,0
2011-06-25,129702,341898,168202,1001,1785,2817,4567,1069,2460,3165,5423,8991,10717,14216,17844,16662,26242,12743,0,0
2011-06-26,129689,342036,168283,1001,1785,2817,4567,1069,2460,3165,5423,8989,10716,14213,17844,16657,26176,12807,0,0
2011-06-27,129751,342103,168296,1001,1785,2817,4567,1069,2460,3165,5423,8989,10714,14211,17843,16647,26150,12910,0,0
2011-06-28,129701,342361,168411,1001,1785,2817,4566,1069,2459,3164,5420,8980,10712,14201,17831,16633,26032,13031,0,0
2011-06-29,129747,342559,168520,1001,1785,2817,4563,1068,2459,3164,5418,8977,10711,14198,17822,16617,25981,13166,0,0
2011-06-30,129762,342766,168617,1001,1785,2817,4563,1068,2459,3158,5417,8974,10706,14192,17806,16608,25937,13271,0,0
2011-07-01,129367,343388,168685,1001,1785,2817,4563,1067,2459,3158,5413,8950,10682,14123,17601,16507,25848,13393,0,0
2011-07-02,129469,343500,168749,1001,1785,2817,4563,1067,2459,3158,5413,8949,10681,14120,17598,16503,25829,13526,0,0
2011-07-03,129512,343578,168781,1001,1785,2817,4563,1067,2459,3158,5413,8949,10680,14118,17596,16500,25806,13600,0,0
2011-07-04,129568,343649,168806,1001,1785,2817,4563,1066,2458,3158,5412,8948,10679,14115,17593,16497,25777,13699,0,0
2011-07-05,129644,343785,168871,1001,1785,2817,4563,1066,2457,3158,5412,8946,10676,14113,17591,16491,25741,13827,0,0
2011-07-06,129615,344106,168989,1001,1785,2817,4563,1066,2457,3158,5412,8941,10671,14106,17586,16481,25626,13945,0,0
2011-07-07,129637,344359,169107,1001,1785,2817,4563,1065,2456,3158,5412,8940,10670,14104,17572,16467,25582,14045,0,0
2011-07-08,129603,344734,169266,1001,1785,2817,4563,1064,2456,3158,5408,8938,10669,14098,17558,16439,25525,14124,0,0
2011-07-09,129674,344921,169368,1001,1785,2817,4563,1063,2450,3158,5407,8937,10669,14095,17555,16428,25483,14263,0,0
2011-07-10,129766,344991,169396,1001,1785,2817,4563,1063,2450,3158,5406,8936,10669,14093,17552,16427,25467,14379,0,0
2011-07-11,129822,345077,169428,1001,1785,2817,4563,1062,2450,3157,5406,8935,10669,14090,17532,16425,25444,14486,0,0
2011-07-12,129844,345261,169537,1001,1785,2817,4563,1061,2450,3156,5405,8934,10669,14087,17530,16416,25405,14565,0,0
2011-07-13,129885,345457,169637,1001,1782,2817,4559,1060,2447,3152,5402,8930,10662,14084,17523,16405,25381,14680,0,0
2011-07-14,129781,345785,169818,1001,1782,2817,4558,1059,2446,3147,5389,8919,10651,14077,17515,16398,25300,14722,0,0
2011-07-15,128341,347447,169932,1001,1782,2817,4557,1059,2444,3139,5368,8835,10388,13649,17041,16278,25181,14802,0,0
2011-07-16,128321,347703,170047,1001,1782,2817,4557,1059,2444,3138,5367,8834,10387,13632,17012,16267,25129,14895,0,0
2011-07-17,128389,347778,170079,1001,1782,2817,4557,1059,2444,3138,5367,8834,10386,13630,17009,16263,25113,14989,0,0
2011-07-18,128465,347856,170111,1001,1782,2817,4557,1059,2444,3138,5367,8834,10385,13630,17005,16260,25089,15097,0,0
2011-07-19,128514,348059,170215,1001,1782,2817,4557,1059,2444,3137,5363,8832,10380,13618,16997,16252,25036,15239,0,0
2011-07-20,128365,348531,170361,1001,1782,2817,4557,1059,2443,3131,5351,8805,10341,13582,16947,16234,24969,15346,0,0
2011-07-21,128622,348698,170447,1001,1782,2817,4557,1059,2443,3130,5348,8803,10341,13579,16937,16224,24938,15663,0,0
2011-07-22,128671,348960,170594,1001,1782,2817,4556,1059,2442,3130,5348,8800,10338,13573,16931,16218,24900,15776,0,0
2011-07-23,128761,349130,170677,1001,1782,2817,4556,1059,2442,3130,5347,8798,10333,13571,16925,16211,24861,15928,0,0
2011-07-24,128825,349204,170699,999,1782,2816,4551,1059,2442,3129,5346,8798,10333,13568,16922,16205,24841,16034,0,0
2011-07-25,128879,349292,170740,999,1782,2816,4551,1059,2442,3129,5345,8796,10332,13565,16915,16192,24821,16135,0,0
2011-07-26,128919,349459,170810,999,1782,2816,4550,1059,2442,3129,5343,8794,10331,13560,16907,16182,24781,16244,0,0
2011-07-27,128939,349972,170874,999,1782,2816,4550,1059,2442,3128,5343,8792,10326,13535,16848,16115,24720,16484,0,0
2011-07-28,128895,350217,171044,999,1782,2816,4550,1059,2442,3128,5343,8792,10325,13530,16842,16104,24682,16501,0,0
2011-07-29,128909,350387,171175,999,1782,2816,4550,1059,2441,3128,5343,8791,10320,13527,16836,16086,24650,16581,0,0
2011-07-30,129083,350566,171247,999,1781,2816,4546,1055,2439,3126,5341,8787,10314,13520,16827,16076,24631,16825,0,0
2011-07-31,129166,350628,171259,999,1781,2816,4546,1055,2439,3125,5341,8787,10310,13519,16824,16068,24619,16937,0,0
2011-08-01,129249,350675,171272,999,1781,2816,4546,1055,2439,3124,5340,8787,10310,13518,16823,16064,24606,17041,0,0
2011-08-02,129269,351024,171421,999,1781,2816,4546,1055,2439,3122,5340,8785,10305,13514,16819,16049,24551,17148,0,0
2011-08-03,129312,351361,171514,999,1781,2816,4546,1055,2439,3122,5338,8785,10304,13510,16817,16034,24433,17333,0,0
2011-08-04,129378,351565,171616,999,1781,2816,4546,1055,2439,3122,5338,8785,10304,13504,16797,16016,24393,17483,0,0
2011-08-05,129448,351681,171645,999,1781,2816,4546,1054,2439,3122,5337,8782,10301,13497,16793,16014,24352,17615,0,0
2011-08-06,129435,351895,171757,999,1781,2816,4545,1054,2439,3114,5331,8777,10291,13484,16777,15985,24316,17726,0,0
2011-08-07,129515,351964,171778,999,1781,2816,4544,1054,2438,3114,5331,8777,10291,13480,16776,15977,24296,17841,0,0
2011-08-08,129552,352074,171821,999,1781,2816,4544,1054,2438,3113,5330,8776,10291,13474,16745,15966,24273,17952,0,0
2011-08-09,129474,352340,172016,999,1781,2815,4544,1054,2438,3110,5326,8771,10288,13469,16736,15944,24243,17956,0,0
2011-08-10,129505,352547,172121,999,1781,2815,4544,1054,2438,3108,5326,8770,10283,13465,16728,15932,24201,18061,0,0
2011-08-11,129168,353679,172706,997,1780,2813,4541,1053,2431,3103,5281,8705,10230,13418,16682,15893,24053,18188,0,0
2011-08-12,128696,354398,173326,997,1778,2808,4538,1049,2427,3090,5247,8597,10140,13358,16651,15835,23963,18218,0,0
2011-08-13,128847,354607,173442,997,1778,2808,4538,1049,2427,3089,5247,8597,10140,13351,16646,15829,23933,18418,0,0
2011-08-14,128911,354698,173483,997,1778,2808,4538,1049,2427,3088,5247,8597,10134,13347,16644,15827,23916,18514,0,0
2011-08-15,128894,354845,173535,997,1776,2808,4536,1047,2424,3085,5239,8588,10120,13333,16638,15821,23895,18587,0,0
2011-08-16,128946,355038,173612,997,1776,2808,4536,1047,2424,3084,5238,8586,10113,13328,16634,15815,23875,18685,0,0
2011-08-17,129016,355292,173685,997,1776,2808,4534,1047,2424,3084,5237,8582,10111,13323,16626,15794,23824,18849,0,0
2011-08-18,129018,355603,173785,997,1776,2808,4534,1046,2424,3083,5236,8578,10105,13320,16620,15787,23772,18932,0,0
2011-08-19,129065,355822,173896,997,1776,2808,4534,1045,2424,3083,5236,8574,10100,13307,16615,15776,23730,19060,0,0
2011-08-20,129201,356116,174116,997,1776,2808,4534,1045,2424,3082,5236,8573,10098,13302,16608,15768,23699,19251,0,0
2011-08-21,129223,356255,174200,997,1776,2808,4534,1044,2424,3082,5236,8573,10097,13294,16602,15765,23677,19314,0,0
2011-08-22,129284,356388,174270,997,1776,2808,4534,1044,2424,3082,5236,8573,10096,13293,16597,15757,23657,19410,0,0
2011-08-23,129710,356808,174370,997,1776,2808,4533,1044,2424,3082,5234,8571,10094,13286,16583,15689,23479,20110,0,0
2011-08-24,129658,357117,174490,997,1776,2808,4532,1044,2423,3082,5230,8562,10089,13278,16567,15674,23426,20170,0,0
2011-08-25,130034,357444,174637,997,1775,2808,4531,1044,2423,3081,5230,8561,10085,13272,16562,15662,23399,20604,0,0
2011-08-26,130075,357935,174853,997,1775,2808,4531,1043,2423,3078,5230,8558,10082,13264,16553,15647,23368,20718,0,0
2011-08-27,130182,358214,175038,997,1775,2808,4531,1043,2423,3077,5229,8558,10080,13262,16547,15645,23339,20868,0,0
2011-08-28,130289,358329,175092,997,1775,2808,4531,1043,2423,3077,5229,8558,10080,13261,16546,15645,23310,21006,0,0
2011-08-29,130382,358425,175139,997,1775,2808,4531,1043,2422,3077,5229,8558,10079,13261,16546,15640,23300,21116,0,0
2011-08-30,130420,358708,175283,997,1775,2808,4531,1043,2422,3077,5226,8556,10076,13257,16523,15616,23260,21253,0,0
2011-08-31,129849,359613,175481,997,1775,2805,4531,1041,2409,3067,5205,8550,10072,13197,16490,15482,22968,21260,0,0
2011-09-01,130023,359960,175625,996,1775,2805,4531,1041,2409,3066,5205,8548,10069,13192,16486,15474,22892,21534,0,0
2011-09-02,130000,360357,175931,996,1775,2805,4531,1041,2409,3066,5204,8547,10069,13188,16481,15469,22829,21590,0,0
2011-09-03,130079,360617,176106,996,1775,2805,4531,1041,2409,3066,5203,8546,10068,13184,16474,15463,22801,21717,0,0
2011-09-04,130219,360760,176192,996,1775,2805,4531,1041,2409,3065,5203,8544,10068,13181,16470,15459,22783,21889,0,0
2011-09-05,130382,360842,176231,996,1775,2805,4531,1041,2409,3064,5203,8543,10067,13177,16464,15457,22762,22088,0,0
2011-09-06,130432,361118,176363,996,1775,2805,4531,1040,2408,3064,5201,8542,10062,13162,16440,15437,22739,22230,0,0
2011-09-07,130524,361404,176530,996,1775,2805,4531,1040,2408,3064,5200,8542,10061,13162,16436,15430,22705,22369,0,0
2011-09-08,130447,362076,176695,996,1775,2805,4531,1040,2404,3063,5199,8537,10059,13161,16418,15362,22510,22587,0,0
2011-09-09,130192,362723,177101,996,1775,2805,4531,1039,2404,3061,5199,8536,10059,13159,16416,15345,22315,22552,0,0
2011-09-10,130072,363150,177404,996,1775,2804,4530,1039,2402,3061,5198,8536,10058,13149,16413,15326,22245,22540,0,0
2011-09-11,130043,363366,177460,996,1775,2804,4530,1039,2394,3057,5191,8516,10024,13128,16412,15301,22221,22655,0,0
2011-09-12,130103,363504,177537,996,1775,2804,4530,1039,2394,3057,5189,8515,10021,13119,16403,15293,22197,22771,0,0
2011-09-13,130035,363904,177819,996,1775,2804,4530,1039,2394,3057,5189,8514,10020,13105,16394,15287,22141,22790,0,0
2011-09-14,129763,364583,178280,996,1774,2804,4529,1039,2392,3055,5186,8509,10018,13092,16385,15264,22008,22712,0,0
2011-09-15,129748,365013,178562,996,1774,2804,4529,1038,2391,3054,5184,8504,10009,13081,16373,15254,21950,22807,0,0
2011-09-16,128862,366342,179015,996,1774,2801,4507,1029,2370,3016,5105,8421,9920,12945,16269,15150,21774,22785,0,0
2011-09-17,128889,366665,179193,996,1774,2801,4507,1029,2368,3016,5105,8420,9919,12936,16263,15136,21677,22942,0,0
2011-09-18,128832,366932,179272,996,1774,2801,4507,1029,2368,3016,5104,8420,9916,12926,16261,15113,21618,22983,0,0
2011-09-19,128832,367171,179380,996,1774,2801,4507,1029,2368,3016,5104,8419,9911,12902,16251,15099,21586,23069,0,0
2011-09-20,128686,367677,179667,996,1774,2801,4506,1028,2368,3016,5102,8419,9905,12858,16240,15076,21536,23061,0,0
2011-09-21,128685,368062,179812,996,1774,2801,4506,1028,2367,3016,5102,8418,9904,12855,16236,15071,21487,23124,0,0
2011-09-22,128755,368445,180009,996,1774,2801,4506,1028,2367,3015,5101,8417,9903,12852,16232,15052,21420,23291,0,0
2011-09-23,128674,368927,180362,996,1774,2801,4506,1027,2367,3014,5101,8415,9902,12835,16222,15047,21332,23335,0,0
2011-09-24,128757,369264,180544,996,1774,2801,4506,1027,2367,3013,5101,8409,9900,12830,16214,15039,21300,23480,0,0
2011-09-25,128808,369444,180632,996,1774,2801,4506,1027,2367,3013,5100,8408,9898,12826,16195,15030,21246,23621,0,0
2011-09-26,128876,369631,180725,996,1774,2801,4506,1027,2367,3013,5099,8405,9887,12815,16188,15018,21222,23758,0,0
2011-09-27,128809,370045,181031,996,1774,2801,4505,1027,2367,3013,5099,8402,9885,12796,16187,15014,21173,23770,0,0
2011-09-28,128915,370298,181200,996,1774,2801,4505,1027,2367,3012,5097,8401,9885,12793,16184,15005,21152,23916,0,0
2011-09-29,128907,370693,181472,996,1774,2799,4502,1026,2360,3012,5097,8401,9877,12783,16178,14994,21123,23985,0,0
2011-09-30,128736,371310,181962,996,1774,2799,4502,1025,2359,3008,5095,8400,9865,12780,16174,14982,21075,23902,0,0
2011-10-01,129417,371533,182112,996,1774,2799,4502,1025,2359,3007,5094,8400,9865,12779,16164,14973,21063,24617,0,0
2011-10-02,129523,371668,182173,996,1774,2799,4502,1025,2357,3007,5093,8400,9861,12774,16147,14971,21036,24781,0,0
2011-10-03,129482,371911,182259,996,1774,2799,4502,1023,2356,3005,5090,8400,9861,12760,16111,14932,20988,24885,0,0
2011-10-04,129713,372204,182382,996,1774,2799,4502,1009,2353,3004,5086,8391,9856,12757,16097,14914,20948,25227,0,0
2011-10-05,129794,372618,182581,996,1774,2799,4502,1009,2353,3003,5085,8381,9854,12754,16083,14905,20919,25377,0,0
2011-10-06,129857,372871,182727,996,1774,2799,4502,1009,2353,3001,5084,8377,9851,12731,16074,14898,20897,25511,0,0
2011-10-07,130185,373838,182884,996,1774,2799,4502,1009,2353,3000,5084,8377,9849,12723,16070,14887,20846,25916,0,0
2011-10-08,130271,374115,182945,996,1774,2799,4502,1009,2353,2999,5083,8374,9849,12719,16062,14878,20837,26037,0,0
2011-10-09,130389,374261,182978,996,1774,2799,4501,1008,2353,2999,5083,8374,9847,12709,16050,14867,20814,26215,0,0
2011-10-10,130501,374341,183007,996,1774,2799,4501,1007,2352,2999,5082,8374,9846,12708,16046,14866,20806,26345,0,0
2011-10-11,130672,374502,183076,996,1774,2799,4501,1007,2352,2999,5079,8373,9845,12706,16044,14858,20793,26546,0,0
2011-10-12,130573,374903,183236,996,1774,2798,4499,1007,2345,2997,5076,8363,9838,12680,16005,14843,20737,26615,0,0
2011-10-13,130587,375254,183355,996,1774,2797,4497,1006,2344,2996,5073,8354,9832,12662,15985,14823,20674,26761,13,0
2011-10-14,130760,375469,183462,996,1774,2797,4496,1006,2344,2996,5069,8354,9829,12658,15972,14813,20650,26621,385,0
2011-10-15,130990,375850,183583,996,1774,2797,4495,1006,2339,2992,5024,8328,9812,12645,15955,14798,20571,26492,966,0
2011-10-16,130732,376521,183636,996,1774,2797,4495,1006,2338,2992,5021,8324,9805,12616,15888,14673,20245,26412,1350,0
2011-10-17,130986,376675,183693,996,1774,2797,4495,1006,2337,2992,5021,8323,9803,12612,15880,14665,20226,26358,1701,0
2011-10-18,131222,377039,183874,996,1773,2797,4494,1006,2335,2991,5017,8321,9800,12608,15871,14655,20201,26176,2181,0
2011-10-19,131466,377341,184033,996,1773,2796,4494,1004,2334,2990,5014,8320,9800,12605,15863,14631,20163,26042,2641,0
2011-10-20,131510,377801,184238,996,1773,2796,4493,1003,2334,2989,5006,8313,9796,12586,15837,14612,20110,25882,2984,0
2011-10-21,131644,378073,184396,996,1773,2796,4493,1003,2333,2988,5004,8310,9795,12577,15830,14609,20078,25771,3288,0
2011-10-22,131730,378260,184480,996,1773,2796,4493,1003,2333,2987,5004,8309,9793,12575,15820,14595,20053,25691,3509,0
2011-10-23,131914,378381,184532,996,1773,2795,4492,1003,2332,2987,4999,8303,9793,12569,15814,14591,20047,25646,3774,0
2011-10-24,132079,378460,184556,996,1773,2795,4492,1003,2332,2986,4996,8301,9789,12563,15813,14590,20041,25618,3991,0
2011-10-25,132149,378898,184759,996,1773,2795,4492,1003,2332,2985,4996,8299,9787,12556,15806,14581,20019,25504,4225,0
2011-10-26,132383,379628,185010,996,1773,2795,4491,1003,2332,2985,4995,8295,9778,12550,15801,14576,20000,25276,4737,0
2011-10-27,132585,379788,185083,996,1773,2795,4489,1003,2332,2983,4995,8292,9773,12545,15795,14568,19985,25233,5028,0
2011-10-28,132659,379970,185200,996,1773,2795,4487,1002,2331,2983,4994,8291,9771,12540,15793,14559,19972,25186,5186,0
2011-10-29,132741,380143,185312,996,1773,2795,4487,1000,2330,2982,4992,8291,9753,12526,15782,14554,19963,25126,5391,0
2011-10-30,132839,380213,185325,996,1773,2795,4487,1000,2328,2982,4992,8291,9752,12526,15781,14552,19959,25102,5523,0
2011-10-31,132957,380285,185353,996,1773,2795,4487,1000,2328,2982,4992,8291,9751,12526,15777,14545,19946,25078,5690,0
2011-11-01,133037,380405,185403,996,1773,2795,4487,1000,2328,2982,4992,8288,9750,12513,15772,14539,19936,25034,5852,0
2011-11-02,133157,380522,185465,996,1772,2795,4487,1000,2328,2982,4991,8288,9747,12508,15767,14536,19928,24993,6039,0
2011-11-03,133304,380628,185499,996,1772,2795,4487,1000,2328,2981,4987,8282,9743,12507,15765,14534,19920,24958,6249,0
2011-11-04,133417,380711,185543,996,1772,2795,4487,1000,2327,2981,4987,8281,9742,12503,15763,14530,19918,24929,6406,0
2011-11-05,133512,380807,185591,996,1772,2794,4486,999,2327,2981,4986,8280,9738,12500,15758,14525,19906,24907,6557,0
2011-11-06,133574,380889,185631,996,1772,2794,4486,999,2325,2977,4984,8278,9736,12498,15756,14523,19895,24875,6680,0
2011-11-07,133596,380976,185665,996,1772,2794,4486,999,2325,2977,4983,8278,9736,12491,15752,14521,19877,24847,6762,0
2011-11-08,133685,381359,185802,996,1772,2793,4486,999,2325,2977,4981,8278,9736,12486,15744,14504,19855,24784,6969,0
2011-11-09,133737,381560,185902,996,1772,2793,4486,999,2325,2973,4980,8275,9732,12482,15739,14497,19839,24706,7143,0
2011-11-10,133773,381753,186008,996,1772,2793,4485,999,2325,2973,4978,8271,9731,12480,15734,14470,19815,24633,7318,0
2011-11-11,133890,382000,186163,996,1771,2793,4484,995,2324,2973,4977,8267,9728,12472,15725,14457,19798,24587,7543,0
2011-11-12,134078,382082,186199,996,1771,2793,4484,995,2324,2973,4976,8267,9728,12471,15725,14452,19792,24574,7757,0
2011-11-13,134129,382161,186214,996,1771,2793,4484,995,2324,2973,4974,8267,9725,12469,15723,14451,19784,24537,7863,0
2011-11-14,134233,382238,186233,996,1771,2793,4484,995,2323,2973,4974,8264,9725,12467,15720,14437,19773,24518,8020,0
2011-11-15,134139,382555,186409,996,1770,2793,4482,995,2322,2971,4973,8260,9718,12455,15716,14425,19752,24388,8123,0
2011-11-16,134123,382789,186513,996,1770,2793,4482,994,2321,2970,4970,8257,9711,12450,15710,14417,19713,24317,8252,0
2011-11-17,134200,382907,186571,996,1770,2793,4482,994,2321,2968,4969,8255,9709,12448,15706,14413,19693,24291,8392,0
2011-11-18,133995,383320,186687,996,1770,2793,4482,994,2321,2968,4968,8249,9702,12440,15681,14343,19550,24204,8534,0
2011-11-19,133993,383483,186771,996,1770,2793,4482,994,2321,2968,4968,8248,9699,12439,15680,14337,19530,24153,8615,0
2011-11-20,134001,383583,186800,996,1770,2793,4482,994,2321,2968,4968,8243,9699,12435,15678,14332,19515,24105,8702,0
2011-11-21,134023,383713,186864,996,1770,2793,4482,994,2320,2968,4967,8243,9697,12433,15676,14329,19498,24050,8807,0
2011-11-22,134033,384028,187020,996,1770,2793,4482,994,2320,2967,4967,8242,9697,12432,15674,14326,19487,23965,8921,0
2011-11-23,134174,384276,187181,996,1770,2793,4482,993,2320,2966,4967,8240,9693,12394,15651,14325,19458,23909,9217,0
2011-11-24,134264,384379,187236,996,1770,2793,4482,993,2319,2965,4966,8239,9693,12391,15642,14320,19453,23887,9355,0
2011-11-25,134269,384821,187412,996,1770,2793,4480,993,2318,2962,4964,8235,9685,12377,15633,14303,19431,23790,9539,0
2011-11-26,134314,384975,187476,996,1770,2793,4480,993,2318,2962,4962,8234,9681,12376,15626,14300,19419,23757,9647,0
2011-11-27,134330,385086,187497,996,1770,2793,4480,993,2317,2960,4961,8233,9675,12362,15616,14290,19409,23725,9750,0
2011-11-28,134393,385147,187515,996,1770,2793,4480,993,2317,2955,4961,8229,9673,12362,15614,14287,19404,23701,9858,0
2011-11-29,134455,385344,187627,996,1770,2793,4480,993,2316,2954,4961,8229,9668,12360,15606,14278,19397,23627,10027,0
2011-11-30,134579,385535,187698,996,1770,2793,4480,993,2316,2953,4961,8226,9666,12355,15600,14275,19391,23582,10222,0
2011-12-01,134550,385776,187813,996,1770,2793,4480,993,2316,2953,4961,8225,9664,12350,15569,14257,19351,23525,10347,0
2011-12-02,134601,385910,187878,996,1770,2793,4480,993,2316,2953,4960,8224,9664,12350,15566,14252,19341,23484,10459,0
2011-12-03,134653,386124,187992,996,1769,2793,4479,993,2313,2952,4958,8218,9661,12344,15549,14237,19321,23446,10624,0
2011-12-04,134715,386341,188043,996,1769,2793,4479,993,2312,2952,4958,8215,9657,12341,15545,14229,19311,23385,10780,0
2011-12-05,134740,386457,188089,996,1769,2793,4479,993,2312,2951,4956,8213,9654,12339,15536,14216,19302,23331,10900,0
2011-12-06,134698,386745,188239,996,1769,2793,4479,993,2311,2950,4953,8204,9650,12334,15529,14211,19288,23223,11015,0
2011-12-07,134716,386923,188303,996,1769,2793,4479,993,2310,2949,4953,8204,9649,12330,15527,14203,19277,23158,11126,0
2011-12-08,134721,387113,188394,996,1769,2793,4478,993,2309,2949,4951,8203,9649,12324,15523,14194,19264,23091,11235,0
2011-12-09,134627,387417,188555,996,1769,2793,4477,993,2306,2948,4950,8200,9647,12323,15519,14187,19254,22958,11307,0
2011-12-10,134630,387617,188669,996,1769,2793,4477,993,2305,2947,4950,8200,9646,12323,15514,14182,19247,22897,11391,0
2011-12-11,134653,387713,188719,996,1769,2793,4477,993,2305,2947,4948,8200,9646,12322,15512,14177,19241,22868,11459,0
2011-12-12,134701,387800,188752,996,1769,2793,4477,992,2305,2947,4948,8198,9646,12321,15506,14173,19230,22829,11571,0
2011-12-13,134735,387993,188854,996,1769,2793,4477,992,2305,2946,4947,8197,9645,12318,15503,14166,19220,22781,11680,0
2011-12-14,134738,388214,188943,996,1769,2793,4477,992,2305,2943,4940,8184,9637,12314,15501,14162,19197,22723,11805,0
2011-12-15,134780,388371,189018,996,1769,2793,4477,992,2304,2942,4938,8183,9637,12310,15500,14155,19189,22689,11906,0
2011-12-16,134818,388582,189116,996,1769,2793,4477,991,2303,2940,4934,8167,9629,12303,15494,14148,19174,22653,12047,0
2011-12-17,134928,388963,189216,996,1769,2793,4476,991,2303,2940,4933,8165,9628,12300,15490,14140,19163,22611,12230,0
2011-12-18,134604,389396,189272,996,1769,2793,4476,989,2302,2939,4933,8163,9622,12292,15482,14136,19090,22363,12259,0
